Basic information,,,,Log2 Fold Change,,,,,,,,,Adjusted P-value,,,,,,,,,Normalized Peak Area: Samples,,,,,,,,,,,,,,,,,,,,,,,,Norm. Peak Area: Blanks (noise),,,,,,,Group CV [%],,,,,,,,
ID,Name,Calc. MW,RT [min],"(P40, KO) / (P40, WT)","(P2, KO) / (P2, WT)","(E14_5, KO) / (E14_5, WT)","(P40, WT) / (P2, WT)","(P40, WT) / (E14_5, WT)","(P2, WT) / (E14_5, WT)","(P40, KO) / (P2, KO)","(P40, KO) / (E14_5, KO)","(P2, KO) / (E14_5, KO)","(P40, KO) / (P40, WT)","(P2, KO) / (P2, WT)","(E14_5, KO) / (E14_5, WT)","(P40, WT) / (P2, WT)","(P40, WT) / (E14_5, WT)","(P2, WT) / (E14_5, WT)","(P40, KO) / (P2, KO)","(P40, KO) / (E14_5, KO)","(P2, KO) / (E14_5, KO)",S01_P40_WT1,S02_P40_KO1,S03_P40_WT2,S04_P40_KO2,S05_P40_WT3,S06_P40_KO3,S07_P40_WT4,S08_P40_KO4,S09_P2_WT1,S10_P2_KO1,S11_P2_WT2,S12_P2_KO2,S13_P2_WT3,S14_P2_KO3,S15_P2_WT4,S16_P2_KO4,S17_E14_5_WT1,S18_E14_5_KO1,S19_E14_5_WT2,S20_E14_5_KO2,S21_E14_5_WT3,S22_E14_5_KO3,S23_E14_5_WT4,S24_E14_5_KO4,blank01,blank02,blank03,blank04,blank05,blank06,blank07,"E14_5, KO","E14_5, WT","P2, KO","P2, WT","P40, KO","P40, WT",,,
,Name,Molecular Weight,RT [min],DeltaMass [ppm],DBID,Reference List Name,mzLogic Score,ChemSpider ID,KEGG,HMDB,Mass List Search Results ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,L-(+)-Aspartic acid,133.0375,15.74,0.308007638966207,A018,iHILIC_neg_2020,95.545183659057400,5745,C00049,HMDB0000191,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A031_HILIC,Hypoxanthine,136.0386,8.56,0.180000000000000,0.060000000000000,-0.190000000000000,0.660000000000000,1.500000000000000,0.840000000000000,0.790000000000000,1.880000000000000,1.090000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.267240304603379000000000000000,0.000117402894956874000000000000,0.026665746182259600000000000000,0.153488907088700000000000000000,0.000006587450300675850000000000,0.002139656942507630000000000000,12018489273.527000000000000,15546473431.587300000000000,11344768841.392100000000000,11429082956.815100000000000,11769052054.818200000000000,14592842518.547800000000000,11949468232.593100000000000,12318819696.412100000000000,8038575886.460320000000000,9309122672.864040000000000,6576079929.058780000000000,6861532132.313310000000000,7066797530.599990000000000,7572955286.498480000000000,7949792200.684960000000000,8037830904.800670000000000,2106204438.655010000000000,1768114681.810970000000000,3909286826.976470000000000,3542393542.106030000000000,5194976714.908040000000000,3779586383.785960000000000,4452779389.201160000000000,3987954620.288760000000000,8.6E+05,2.2E+06,1.2E+06,4.3E+06,1.3E+06,6.6E+06,6.1E+06,31.1,33.6,13.0,9.5,14.3,2.6,,,
,Name,Molecular Weight,RT [min],DeltaMass [ppm],DBID,Reference List Name,mzLogic Score,ChemSpider ID,KEGG,HMDB,Mass List Search Results ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,in-source 2'-Deoxyinosine,136.0385,8.38,0.437231162034264,,iHILIC_pos_2020,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hypoxanthine,136.0385,8.69,0.431938540957308,A035,iHILIC_pos_2020,41.927273029339700,768,C00262,HMDB0000157,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,in-source 2-deoxycytidine,136.0385,8.37,0.437231162034264,,iHILIC_neg_2020,,,,,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hypoxanthine,136.0385,8.53,0.431938540957308,A035,iHILIC_neg_2020,41.927273029339700,768,C00262,HMDB0000157,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A032_HILIC,6-Methylnicotinamide,136.0638,23.31,-0.190000000000000,-0.150000000000000,-0.200000000000000,1.010000000000000,0.520000000000000,-0.480000000000000,0.960000000000000,0.520000000000000,-0.430000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.384275798728890000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.262203764025440000000000000000,0.761645879744821000000000000000,1.000000000000000000000000000000,173583964.048247000000000,324595846.032223000000000,176853476.881731000000000,142662849.019922000000000,198712743.161179000000000,156086670.886241000000000,172268295.399855000000000,150179788.166147000000000,29805179.139177300000000,33035428.565100400000000,67820105.147416700000000,60835531.145324300000000,106698951.431060000000000,96848052.466373100000000,182956994.704456000000000,147980678.943431000000000,161636128.107376000000000,136612057.620311000000000,135344168.820625000000000,105453449.497897000000000,108687042.517228000000000,107596740.594163000000000,83752033.195623500000000,75476350.654423300000000,5.8E+05,6.1E+05,6.5E+05,7.1E+05,5.7E+05,5.5E+05,7.4E+05,23.5,27.5,58.6,67.6,45.3,6.9,,,
,Name,Molecular Weight,RT [min],DeltaMass [ppm],DBID,Reference List Name,mzLogic Score,ChemSpider ID,KEGG,HMDB,Mass List Search Results ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Methylnicotinamide,136.0637,23.57,1.080386909956530,A110,iHILIC_pos_2020,,444,C02918,HMDB0000699,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A033_HILIC,6-Oxo-pipecolinic acid,143.0583,3.85,0.160000000000000,0.770000000000000,-0.190000000000000,-1.590000000000000,-4.090000000000000,-2.500000000000000,-2.210000000000000,-3.740000000000000,-1.540000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.008071410721860490000000000000,0.000000651646891720994000000000,0.002030942405731130000000000000,0.000733054044950102000000000000,0.000000543402140915900000000000,0.016485816546958000000000000000,2524928.958704310000000,2074474.970250390000000,1776672.598165810000000,2140975.185852700000000,1993339.932044790000000,1479362.329006180000000,1433718.975913470000000,2533838.274093970000000,9589734.058875910000000,11795019.705146600000000,4611642.786506840000000,6374116.307832740000000,5750446.266222780000000,12208413.879087100000000,5626457.033685200000000,7666273.811884050000000,32653301.462258400000000,30275741.752250800000000,9453314.314909500000000,20113553.946651200000000,36977837.779755500000000,33782572.806748300000000,31580555.796441900000000,26223076.884325700000000,4.2E+05,3.7E+05,2.6E+05,4.6E+05,3.6E+05,5.5E+05,3.2E+05,21.3,44.7,30.8,34.3,21.2,23.7,,,
,Name,Molecular Weight,RT [min],DeltaMass [ppm],DBID,Reference List Name,mzLogic Score,ChemSpider ID,KEGG,HMDB,Mass List Search Results ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6-Oxo-pipecolinic acid,143.0582,4.10,0.483835427817555,A111,iHILIC_neg_2020,39.463764977710500,2282737,,HMDB0061705,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A034_HILIC,Acetylcholine,145.1103,17.27,0.130000000000000,0.770000000000000,-0.230000000000000,2.750000000000000,4.870000000000000,2.120000000000000,2.110000000000000,5.230000000000000,3.120000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.000000893572003032623000000000,0.000000000134083500574934000000,0.000036531998029936500000000000,0.000016821032315173000000000000,0.000000000036689993968656600000,0.000000228515855702102000000000,643162422.815064000000000,1225090294.355160000000000,938607993.731375000000000,748369277.384577000000000,1061492560.188080000000000,980582131.154986000000000,579502167.666068000000000,719021339.654257000000000,134752356.155992000000000,210648933.252023000000000,105949688.157685000000000,170095921.957369000000000,107504317.922716000000000,190453256.318285000000000,127423242.130077000000000,228401377.763628000000000,33134418.207710300000000,32123307.757930300000000,41352782.133839600000000,26182224.934013600000000,20406659.630338700000000,19938995.272777000000000,21067696.846205300000000,15635639.029771400000000,3.5E+05,3.5E+05,2.6E+05,7.1E+05,3.4E+05,2.7E+05,4.4E+05,30.7,34.9,12.6,12.1,25.7,28.7,,,
,Name,Molecular Weight,RT [min],DeltaMass [ppm],DBID,Reference List Name,mzLogic Score,ChemSpider ID,KEGG,HMDB,Mass List Search Results ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-Acetylcholine,145.1103,17.49,0.402368675919874,A008,iHILIC_neg_2020,,182,C01996,HMDB0000895,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A035_HILIC,L-(+)-Glutamine,146.0692,15.57,0.130000000000000,0.610000000000000,0.040000000000000,0.770000000000000,0.530000000000000,-0.240000000000000,0.290000000000000,0.610000000000000,0.320000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.005936852065887770000000000000,0.095732563515986600000000000000,0.856651321660285000000000000000,0.187922235085304000000000000000,0.004122225284464500000000000000,0.724296391107089000000000000000,17669176384.672700000000000,20392704213.430200000000000,18204014776.961900000000000,15888663826.365900000000000,16280277474.280300000000000,32872376253.224800000000000,16995553645.081600000000000,17510874744.946500000000000,11928948421.876200000000000,16471732551.765600000000000,9674316367.541390000000000,13544354615.874200000000000,10630887933.226300000000000,15865772801.949200000000000,9522592070.425250000000000,15136701436.013100000000000,11699967807.165300000000000,12180695491.974600000000000,13922913696.347400000000000,13260772230.615900000000000,11873292979.815600000000000,12020375040.601200000000000,12177869906.288700000000000,12589137201.907300000000000,9.3E+05,3.2E+06,4.0E+06,3.8E+06,2.9E+06,2.8E+06,2.0E+06,4.4,8.2,8.3,10.6,35.5,4.8,,,
,Name,Molecular Weight,RT [min],DeltaMass [ppm],DBID,Reference List Name,mzLogic Score,ChemSpider ID,KEGG,HMDB,Mass List Search Results ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,L-(+)-Glutamine,146.0691,15.67,0.078982237512039,A049,iHILIC_pos_2020,93.677289039314300,5746,C00064,HMDB00641,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,L-(+)-Glutamine,146.0691,15.57,0.078982237512039,A049,iHILIC_neg_2020,93.677289039314300,5746,C00064,HMDB00641,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A036_HILIC,L-(+)-Lysine,146.1056,24.75,-0.030000000000000,0.470000000000000,0.320000000000000,-0.180000000000000,-0.750000000000000,-0.570000000000000,-0.680000000000000,-1.100000000000000,-0.420000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.110118929253758000000000000000,0.199163132916766000000000000000,0.423646702077109000000000000000,0.026816674082324200000000000000,1.000000000000000000000000000000,303934398.160606000000000,626005505.090862000000000,517457897.328287000000000,346474368.063467000000000,545013036.305587000000000,514443377.219460000000000,404505286.180835000000000,390293483.398665000000000,535451807.152306000000000,1013395683.544740000000000,510017281.163462000000000,583170985.796506000000000,277972757.781652000000000,581479777.590403000000000,546102217.363373000000000,862465595.909961000000000,661009104.594926000000000,768916946.167331000000000,991963478.614206000000000,711529824.392331000000000,792287816.905938000000000,1415415525.008800000000000,755308283.876505000000000,1167317436.892640000000000,1.0E+06,1.5E+06,7.2E+05,6.9E+05,1.7E+06,6.9E+05,7.8E+05,33.0,17.4,28.2,27.2,26.9,25.0,,,
,Name,Molecular Weight,RT [min],DeltaMass [ppm],DBID,Reference List Name,mzLogic Score,ChemSpider ID,KEGG,HMDB,Mass List Search Results ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,L-(+)-Lysine,146.1055,24.86,0.238544185302726,A077,iHILIC_pos_2020,88.304957534630100,5747,C00047,HMDB0000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,L-(+)-Lysine,146.1055,24.86,0.238544185302726,E10,iHILIC_pos_2020,88.304957534630100,5747,C00047,HMDB0000182,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A037_HILIC,L-(+)-Glutamic acid,147.0532,14.89,-0.080000000000000,0.070000000000000,-0.020000000000000,1.470000000000000,0.900000000000000,-0.560000000000000,1.320000000000000,0.850000000000000,-0.470000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.000000092008665238136400000000,0.000015652307630261600000000000,0.016481963655094400000000000000,0.000000082044260492569100000000,0.000007390062856915840000000000,0.030003508000777500000000000000,19259951975.482500000000000,25660927431.271300000000000,21820761430.808700000000000,17908659791.934500000000000,20541186738.564300000000000,20346797252.270500000000000,20185579053.916700000000000,18278448532.029600000000000,9334770953.697180000000000,8395848166.203380000000000,7494144419.881050000000000,6655134366.556880000000000,7054381909.526160000000000,7486385392.267320000000000,7245803891.057890000000000,8019592531.073510000000000,10910960201.386200000000000,11498247917.212300000000000,11479910931.833800000000000,8860922895.700960000000000,10888611331.478600000000000,9952028899.773580000000000,10229145690.595000000000000,11577445353.246000000000000,8.1E+06,1.1E+07,1.3E+07,6.7E+06,3.5E+06,7.9E+05,6.1E+06,12.5,4.7,9.9,13.5,17.4,5.2,,,
,Name,Molecular Weight,RT [min],DeltaMass [ppm],DBID,Reference List Name,mzLogic Score,ChemSpider ID,KEGG,HMDB,Mass List Search Results ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,L-Glutamic acid,147.0532,15.07,-0.001378703170181,A047,iHILIC_pos_2020,87.197602522629900,30572,C00025,HMDB0000148,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,L-(+)-Glutamic acid,147.0532,15.14,-0.001378703170181,A047,iHILIC_neg_2020,87.197602522629900,30572,C00025,HMDB0000148,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A038_HILIC,N-Acetyl-DL-serine,147.0532,6.74,0.030000000000000,0.180000000000000,-0.240000000000000,-0.140000000000000,-0.870000000000000,-0.730000000000000,-0.290000000000000,-0.610000000000000,-0.310000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.060418716406069600000000000000,0.209388474207068000000000000000,1.000000000000000000000000000000,0.492258981490213000000000000000,0.705307035642347000000000000000,70158066.810999800000000,74935867.615242300000000,89019882.871821300000000,93028792.518310400000000,86379777.131545200000000,122639902.593928000000000,90966749.355844000000000,85752090.370814500000000,72693605.457770000000000,159282866.658292000000000,98960881.926305500000000,48506061.701473100000000,112592809.349165000000000,139155537.844551000000000,94788512.565997500000000,79821021.970906300000000,131742350.822495000000000,131320984.937107000000000,196662678.396294000000000,131390602.979424000000000,180973978.082588000000000,140609865.577024000000000,139326376.085504000000000,148651721.944156000000000,4.9E+06,5.0E+06,4.7E+06,4.8E+06,1.1E+06,4.9E+06,3.0E+06,6.0,19.5,48.2,17.5,21.7,11.3,,,
,Name,Molecular Weight,RT [min],DeltaMass [ppm],DBID,Reference List Name,mzLogic Score,ChemSpider ID,KEGG,HMDB,Mass List Search Results ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N-Acetyl-DL-serine,147.0532,7.00,0.158436571551040,C004,iHILIC_pos_2020,89.770804191431900,58744,C00979,HMDB0002931,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N-Acetyl-DL-serine,147.0532,7.02,0.158436571551040,C004,iHILIC_neg_2020,89.770804191431900,58744,C00979,HMDB0002931,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A039_HILIC,L-(-)-Methionine,149.0511,10.94,0.180000000000000,0.430000000000000,-0.230000000000000,-0.160000000000000,-0.820000000000000,-0.660000000000000,-0.410000000000000,-0.410000000000000,0.000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.013739437525427300000000000000,0.025890932274068000000000000000,0.402043015899455000000000000000,0.370169366732300000000000000000,1.000000000000000000000000000000,1520933237.648720000000000,1760532973.458500000000000,1515496361.913010000000000,1135526244.456070000000000,1222470216.570160000000000,2186540383.401370000000000,1321178351.977460000000000,1456196969.199410000000000,1614890878.115460000000000,2674991715.822870000000000,1604757293.146160000000000,1980927394.988410000000000,1561052169.571700000000000,2199870014.452680000000000,999419088.962218000000000,2062486780.493890000000000,2575607871.227770000000000,2065842836.733760000000000,1917941269.353180000000000,1840779485.009590000000000,2943818932.245170000000000,2642099728.364710000000000,2442320864.527940000000000,2198540959.369340000000000,1.4E+06,5.1E+06,2.5E+06,4.1E+06,4.7E+06,2.0E+06,1.0E+07,15.4,17.2,13.9,20.6,27.4,10.6,,,
,Name,Molecular Weight,RT [min],DeltaMass [ppm],DBID,Reference List Name,mzLogic Score,ChemSpider ID,KEGG,HMDB,Mass List Search Results ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,L-Methionine,149.0511,10.95,0.481877420290611,E11,iHILIC_pos_2020,93.835125882262000,5907,C00073,HMDB0000696,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,L-(-)-Methionine,149.0511,10.98,0.481877420290611,E11,iHILIC_neg_2020,93.835125882262000,5907,C00073,HMDB0000696,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A040_HILIC,Guanine,151.0495,11.43,-0.250000000000000,0.260000000000000,-0.020000000000000,0.600000000000000,-3.540000000000000,-4.150000000000000,0.100000000000000,-3.780000000000000,-3.870000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.000038458439247444600000000000,0.000009201693361236110000000000,1.000000000000000000000000000000,0.000075348380588076800000000000,0.000014960674742518600000000000,2562760.821691780000000,10968606.654017000000000,2403649.155302350000000,1907356.524432320000000,3923384.024512930000000,2596917.768915890000000,2788166.106328600000000,1905072.172163130000000,2022773.413663920000000,2461453.001423230000000,1628499.767233680000000,1754237.961374310000000,1812544.431327600000000,1245429.514955420000000,1714987.874960930000000,2928198.257607370000000,17653851.023059700000000,17463678.710377000000000,34030734.597505300000000,25717714.153983900000000,38662054.612918800000000,38308638.799270900000000,28391831.011519100000000,36047815.162073700000000,3.7E+05,2.5E+05,2.6E+05,2.6E+05,2.4E+05,2.4E+05,2.5E+05,32.9,30.5,35.5,9.5,101.9,23.6,,,
,Name,Molecular Weight,RT [min],DeltaMass [ppm],DBID,Reference List Name,mzLogic Score,ChemSpider ID,KEGG,HMDB,Mass List Search Results ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Guanine,151.0494,11.52,0.585157617891929,A002,iHILIC_pos_2020,33.567741469116800,744,C00242,HMDB0000132,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Guanine,151.0494,11.37,0.585157617891929,A002,iHILIC_neg_2020,33.567741469116800,744,C00242,HMDB0000132,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A041_HILIC,Xanthine,152.0334,9.59,0.250000000000000,0.690000000000000,-0.180000000000000,1.770000000000000,2.960000000000000,1.190000000000000,1.330000000000000,3.390000000000000,2.060000000000000,1.000000000000000000000000000000,0.763086153443362000000000000000,1.000000000000000000000000000000,0.000000768909909051281000000000,0.000000000181578542081217000000,0.000077215940092396500000000000,0.000017580962496164500000000000,0.000000000033092837112589100000,0.000000182792701734559000000000,187705427.339168000000000,259724244.629229000000000,186804299.438615000000000,212617320.928311000000000,213199475.954526000000000,308006252.922275000000000,208851176.621877000000000,212074777.718938000000000,66194864.827051100000000,129068880.529692000000000,57502501.654511300000000,97557211.965774200000000,59164092.032461900000000,72952644.443693700000000,57469729.794964300000000,90287072.719860000000000,24072993.338031400000000,20030107.373874600000000,26916064.465660300000000,31811106.736172300000000,29362829.719164400000000,24476275.003624600000000,22336390.604398100000000,20635210.408870500000000,4.3E+05,2.5E+05,2.2E+05,2.1E+06,1.2E+06,3.7E+05,2.6E+05,22.4,12.1,24.1,6.9,18.4,7.0,,,
,Name,Molecular Weight,RT [min],DeltaMass [ppm],DBID,Reference List Name,mzLogic Score,ChemSpider ID,KEGG,HMDB,Mass List Search Results ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Xanthine,152.0334,9.81,0.119545349119097,A054,iHILIC_pos_2020,86.986180781151200,1151,C00385,HMDB0000292,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Xanthine,152.0334,9.62,0.119545349119097,A054,iHILIC_neg_2020,86.986180781151200,1151,C00385,HMDB0000292,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A042_HILIC,Orotic acid,156.0172,5.78,0.430000000000000,-0.270000000000000,-0.160000000000000,-1.160000000000000,-2.420000000000000,-1.270000000000000,-0.460000000000000,-1.830000000000000,-1.380000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.000072239017385323500000000000,0.000000001698375947188850000000,0.000030344803354385400000000000,0.089236188322904300000000000000,0.000000093094243043755800000000,0.000021352762698571800000000000,16201885.760546500000000,21604596.556891900000000,16751141.717154400000000,16213743.497117200000000,18927972.513343700000000,23078019.703325500000000,15047249.081045400000000,22733548.051890200000000,51493538.138727200000000,31420017.523428300000000,32121519.390924800000000,28496567.470543600000000,30312999.434086900000000,29365037.359867500000000,41366683.489914700000000,32055943.142912400000000,87546913.284681600000000,75200829.428527400000000,87329728.793346300000000,60077148.054748800000000,114900362.467583000000000,82848360.500914100000000,89280692.788663000000000,92360128.775172600000000,4.9E+05,5.3E+05,2.9E+05,3.4E+05,3.2E+05,4.0E+05,1.7E+05,17.6,14.2,5.5,25.1,15.3,9.7,,,
,Name,Molecular Weight,RT [min],DeltaMass [ppm],DBID,Reference List Name,mzLogic Score,ChemSpider ID,KEGG,HMDB,Mass List Search Results ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Orotic acid,156.0171,6.06,0.267050136813950,A089,iHILIC_neg_2020,88.641151899572100,942,C00295,HMDB0000226,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A043_HILIC,Allantoin,158.0439,12.24,-0.360000000000000,0.090000000000000,-0.010000000000000,-2.510000000000000,-1.440000000000000,1.070000000000000,-2.960000000000000,-1.790000000000000,1.170000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.000022291584667658000000000000,0.007814781621840220000000000000,0.055848385435436000000000000000,0.000005882424647902340000000000,0.001621599831356300000000000000,0.049279303180761900000000000000,2990265.505817050000000,4159932.990796210000000,3546769.315614870000000,2822131.718365980000000,4736511.970769280000000,2273898.481325790000000,1712964.795076800000000,1755368.554216070000000,19140251.338953800000000,21211290.279680300000000,16340650.349364200000000,18330467.802497800000000,17998052.831455800000000,16688478.878437400000000,35125110.264018400000000,39148495.102749400000000,11093496.760581200000000,13102830.968155000000000,10137852.348350400000000,9050672.122890920000000,7412684.640463840000000,8553678.442574250000000,7553130.226361290000000,7440808.592297280000000,9.2E+05,8.7E+05,1.4E+06,1.2E+06,9.0E+05,9.8E+05,9.9E+05,25.9,20.5,43.5,39.4,37.6,38.7,,,
,Name,Molecular Weight,RT [min],DeltaMass [ppm],DBID,Reference List Name,mzLogic Score,ChemSpider ID,KEGG,HMDB,Mass List Search Results ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Allantoin,158.0440,12.29,-0.322078373698675,A109,iHILIC_pos_2020,14.302116707631100,199,C01551,HMDB0000462,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Allantoin,158.0440,12.29,-0.322078373698675,A109,iHILIC_neg_2020,14.302116707631100,199,C01551,HMDB0000462,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A044_HILIC,L-2-Aminoadipic acid,161.0688,15.57,0.070000000000000,0.510000000000000,0.270000000000000,2.660000000000000,-1.430000000000000,-4.090000000000000,2.220000000000000,-1.640000000000000,-3.850000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.011648149453927700000000000000,0.407834915067563000000000000000,0.000246319308729377000000000000,0.456292761189883000000000000000,0.019355394349873900000000000000,0.000409127189217082000000000000,120195309.842868000000000,177597769.570323000000000,125825423.782489000000000,118586267.203469000000000,103612115.366483000000000,10561099.408209000000000,144163468.705292000000000,138870971.530803000000000,24275337.044503400000000,32172137.525689500000000,17954432.924945900000000,28385618.744490000000000,19371195.179152900000000,27001228.910205100000000,19451720.072302900000000,26621403.084588800000000,206611224.063426000000000,303135997.626636000000000,355643104.236310000000000,265788991.059698000000000,383466075.836902000000000,497208110.753683000000000,306449012.132849000000000,517946450.258786000000000,7.5E+06,1.0E+07,8.7E+06,6.4E+06,8.7E+06,5.1E+06,8.6E+06,32.8,24.8,8.9,13.6,64.2,13.5,,,
,Name,Molecular Weight,RT [min],DeltaMass [ppm],DBID,Reference List Name,mzLogic Score,ChemSpider ID,KEGG,HMDB,Mass List Search Results ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,L-2-Aminoadipic acid,161.0688,15.70,0.086226884945039,A093,iHILIC_pos_2020,81.352508366763500,456,C00956,HMDB0000510,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,L-2-Aminoadipic acid,161.0688,15.75,0.086226884945039,A093,iHILIC_neg_2020,81.352508366763500,456,C00956,HMDB0000510,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A045_HILIC,L-Carnitine,161.1052,12.66,-0.110000000000000,-0.070000000000000,-0.180000000000000,0.870000000000000,-0.980000000000000,-1.850000000000000,0.830000000000000,-0.910000000000000,-1.740000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.000043657121489451100000000000,0.000009110438668357550000000000,0.000000006096098804497310000000,0.000124103059448854000000000000,0.000008667192587729880000000000,0.000000008923829770373410000000,20273013005.104800000000000,22398340325.573100000000000,22891734928.635800000000000,16675283702.324600000000000,21338483114.856500000000000,17340361564.872300000000000,20968592690.553400000000000,21848981447.908000000000000,12685963515.786900000000000,12486170191.801500000000000,11440614258.912200000000000,9603845544.017250000000000,10041587767.280300000000000,10183410446.615000000000000,11763811226.980100000000000,11887122210.765600000000000,47382064554.677500000000000,46072196997.422000000000000,43800978097.723200000000000,34232680757.514200000000000,39869087496.285200000000000,38289215210.531800000000000,37551603415.774100000000000,35437484219.371700000000000,3.7E+05,3.8E+06,4.0E+05,5.9E+05,2.0E+06,2.5E+06,3.9E+05,13.8,10.3,12.4,9.5,15.2,5.2,,,
